user_id,gender,date_of_birth,workclass,education_level,education_num,marital_status,occupation,relationship,capital_gain,capital_loss,hours_per_week,approved,address,email,inquiry_purpose_code,institute_type,account_type,asset_class_cd,asset_code,portfolio_type,age,Probs,Class
29754,1,1971-01-07,3,15,10.0,2,11,0,0.0,0.0,60.0,0,35129,25193,4,7,34,7,0,3,49,0.234,0.0
28914,0,1997-12-31,2,1,7.0,4,11,1,0.0,0.0,40.0,0,29012,38853,9,7,14,5,0,1,22,0.004,0.0
18835,1,1995-01-01,2,15,10.0,4,13,1,0.0,0.0,50.0,0,15580,9670,6,5,17,7,0,1,25,0.006,0.0
16386,1,2000-12-30,5,15,10.0,4,9,3,0.0,0.0,10.0,0,3999,19794,9,7,34,7,0,3,19,0.0,0.0
28181,0,1971-01-07,2,9,13.0,4,9,1,0.0,0.0,40.0,0,18685,35252,17,7,34,7,0,3,49,0.172,0.0
38035,1,1993-01-01,5,9,13.0,4,9,1,0.0,0.0,40.0,0,17694,40177,6,7,34,6,0,3,27,0.012,0.0
1265,0,1998-12-31,2,15,10.0,4,11,3,0.0,0.0,20.0,0,34154,10478,4,5,36,5,0,1,21,0.0,0.0
33729,1,1983-01-04,2,11,9.0,2,2,0,0.0,0.0,40.0,0,35015,33847,4,5,17,7,0,1,37,0.014666666666666666,0.0
17098,1,1982-01-04,2,9,13.0,4,4,1,0.0,0.0,40.0,0,37994,2086,4,5,34,7,0,3,38,0.032,0.0
29658,0,1954-01-11,4,15,10.0,4,11,1,0.0,0.0,20.0,0,33387,34999,15,6,2,5,0,1,66,0.096,0.0
23611,0,1952-01-12,2,15,10.0,0,0,4,0.0,0.0,40.0,0,8493,26284,17,7,34,7,0,3,68,0.012,0.0
6865,0,1968-01-08,4,15,10.0,4,9,3,0.0,0.0,35.0,0,43544,38525,6,5,34,7,0,3,52,0.002,0.0
41357,1,1996-01-01,2,11,9.0,4,6,1,0.0,0.0,40.0,0,38490,1026,12,5,36,5,0,1,24,0.0,0.0
17124,1,1998-12-31,2,0,6.0,2,6,0,0.0,0.0,50.0,0,21063,38028,6,5,34,7,0,3,21,0.06,0.0
11403,1,1995-01-01,2,9,13.0,4,11,1,0.0,0.0,40.0,0,18691,29539,4,7,33,5,0,1,25,0.008,0.0
17542,0,1987-01-03,1,12,14.0,4,9,1,0.0,0.0,40.0,0,1655,31379,6,5,17,7,0,1,33,0.026,0.0
33875,1,1994-01-01,2,1,7.0,2,13,0,0.0,0.0,40.0,0,41388,36033,4,7,2,5,2,1,26,0.038,0.0
20840,0,1995-01-01,2,7,12.0,4,12,3,0.0,0.0,40.0,0,15698,22969,17,7,34,7,0,3,25,0.014,0.0
22586,1,1994-01-01,5,15,10.0,2,10,0,0.0,0.0,40.0,0,21565,6106,4,7,17,7,0,1,26,0.05,0.0
2860,1,1996-01-01,1,0,6.0,4,7,1,0.0,0.0,40.0,0,27996,27262,6,7,7,5,0,1,24,0.0,0.0
35996,0,1970-01-07,2,15,10.0,3,7,1,0.0,0.0,40.0,0,23906,14461,6,5,17,7,0,1,50,0.008,0.0
1067,0,1992-01-02,2,12,14.0,0,11,3,0.0,0.0,40.0,0,29541,32973,14,7,34,7,0,3,28,0.282,0.0
43650,1,1991-01-02,2,11,9.0,3,2,1,0.0,0.0,40.0,0,30028,10436,6,7,17,7,0,1,29,0.036,0.0
14922,1,1988-01-03,2,1,7.0,2,2,0,0.0,0.0,40.0,0,4395,12823,17,7,34,7,0,3,32,0.018,0.0
31493,1,1996-12-31,2,1,7.0,2,3,0,0.0,0.0,55.0,0,7785,28728,4,5,0,5,0,1,23,0.054,0.0
18808,0,1997-12-31,2,11,9.0,4,11,1,0.0,0.0,30.0,0,22423,29981,4,7,34,7,0,3,22,0.002,0.0
40054,0,1969-01-07,3,9,13.0,2,3,5,0.0,0.0,35.0,0,8168,8953,4,5,33,5,0,1,51,0.244,0.0
21400,0,1962-01-09,2,15,10.0,2,11,5,0.0,0.0,36.0,0,39591,3816,9,7,17,7,2,1,58,0.196,0.0
31783,1,1967-01-08,2,11,9.0,0,13,1,0.0,0.0,40.0,0,22476,33953,4,5,34,7,0,3,53,0.008,0.0
13608,0,1992-01-02,2,11,9.0,4,0,4,0.0,0.0,20.0,0,36410,39438,4,7,34,7,0,3,28,0.0,0.0
12962,1,2001-12-30,2,2,8.0,4,0,3,0.0,0.0,12.0,0,16391,18615,4,7,34,7,0,3,18,0.0,0.0
5251,1,1988-01-03,5,11,9.0,2,10,0,0.0,0.0,40.0,0,24512,15928,4,5,2,5,2,1,32,0.07,0.0
15126,0,1999-12-31,2,11,9.0,4,0,1,0.0,1721.0,30.0,0,38006,5727,4,7,34,7,0,3,20,0.0,0.0
42268,0,1959-01-10,2,15,10.0,0,0,1,0.0,0.0,40.0,0,36392,11355,4,7,34,7,0,3,61,0.006,0.0
12498,1,1977-01-05,2,5,4.0,2,6,0,0.0,0.0,40.0,0,21270,18672,6,5,17,7,0,1,43,0.002,0.0
2995,1,1998-12-31,2,11,9.0,4,0,4,0.0,0.0,40.0,0,40684,26760,4,7,35,7,2,2,21,0.006,0.0
18534,1,1995-01-01,2,9,13.0,2,9,0,0.0,0.0,40.0,0,413,11728,17,7,34,7,0,3,25,0.16873333333333332,0.0
12348,1,1969-01-07,2,11,9.0,2,2,0,0.0,0.0,40.0,0,15421,29430,12,5,17,7,0,1,51,0.253,0.0
27733,0,1995-01-01,2,8,11.0,4,0,1,0.0,0.0,40.0,0,35982,34964,4,5,34,7,0,3,25,0.0,0.0
9447,1,1954-01-11,2,1,7.0,2,11,0,0.0,0.0,26.0,0,22958,14223,4,5,17,7,0,1,66,0.008,0.0
22292,1,1963-01-09,2,4,3.0,4,7,1,0.0,0.0,40.0,0,13820,35281,17,7,34,7,0,3,57,0.008,0.0
38305,0,1999-12-31,5,15,10.0,4,7,3,0.0,0.0,20.0,0,12980,23405,17,5,18,5,0,1,20,0.0,0.0
40581,1,1971-01-07,2,15,10.0,0,0,1,0.0,0.0,40.0,0,43464,16356,4,5,17,5,0,1,49,0.01,0.0
25001,1,1996-01-01,2,15,10.0,2,5,0,0.0,0.0,30.0,0,6637,24875,4,7,34,7,0,3,24,0.002,0.0
32015,0,2001-12-30,3,11,9.0,4,7,4,0.0,0.0,30.0,0,37834,9795,4,5,17,7,0,1,18,0.0,0.0
17189,1,1979-01-05,2,0,6.0,4,5,4,0.0,0.0,50.0,0,24357,9589,17,7,34,7,0,3,41,0.014,0.0
14972,1,2000-12-30,2,15,10.0,4,11,3,0.0,0.0,35.0,0,8439,26529,9,7,34,6,0,3,19,0.0,0.0
43848,1,1987-01-03,4,11,9.0,2,4,0,0.0,0.0,94.0,0,24648,20490,4,5,17,5,0,1,33,0.238,0.0
25164,1,1999-12-31,5,15,10.0,2,7,0,0.0,0.0,20.0,0,17743,24936,17,7,34,7,0,3,20,0.04,0.0
41935,1,1961-01-09,4,5,4.0,2,4,0,0.0,0.0,48.0,0,31505,22528,4,5,34,7,0,3,59,0.044,0.0
37693,1,1985-01-03,5,15,10.0,2,3,0,0.0,0.0,80.0,0,35199,8468,4,7,34,7,0,3,35,0.064,0.0
26957,0,1989-01-02,2,0,6.0,4,0,4,0.0,0.0,40.0,0,29673,16594,9,5,35,7,2,2,31,0.004,0.0
30950,1,1987-01-03,2,15,10.0,2,3,0,0.0,0.0,45.0,0,27321,6464,4,5,7,7,0,1,33,0.076,0.0
16166,0,1998-12-31,2,9,13.0,4,7,3,0.0,0.0,20.0,0,41892,25913,14,7,34,7,0,3,21,0.006,0.0
4420,1,1992-01-02,2,15,10.0,4,2,1,0.0,0.0,43.0,0,33495,7740,4,7,34,7,0,3,28,0.004,0.0
13855,0,1993-01-01,5,15,10.0,4,12,3,0.0,0.0,80.0,0,36371,12855,17,5,17,7,0,1,27,0.046,0.0
14135,1,1999-12-31,2,11,9.0,4,0,3,0.0,0.0,40.0,0,6714,30664,4,5,7,5,0,1,20,0.0,0.0
25697,1,1993-01-01,2,9,13.0,2,9,0,0.0,0.0,40.0,0,22256,17656,4,5,7,7,0,1,27,0.05566666666666666,0.0
9438,1,1997-12-31,2,6,5.0,4,11,1,0.0,0.0,40.0,0,40129,8007,14,7,10,5,3,1,22,0.016,0.0
42255,0,1946-01-13,2,9,13.0,6,7,1,0.0,0.0,8.0,0,21106,1058,15,6,2,5,2,1,74,0.016,0.0
43516,1,2001-12-30,2,11,9.0,4,5,3,0.0,0.0,40.0,0,18151,15528,6,5,34,7,0,3,18,0.0,0.0
26048,1,2001-12-30,2,1,7.0,4,7,3,0.0,0.0,20.0,0,20820,15070,4,5,34,7,0,3,18,0.0,0.0
8756,0,1970-01-07,2,11,9.0,3,3,1,0.0,0.0,55.0,0,9372,8718,4,7,34,7,0,3,50,0.016,0.0
31680,0,1991-01-02,2,11,9.0,0,11,4,0.0,0.0,32.0,0,6931,11533,4,5,17,7,0,1,29,0.0013333333333333333,0.0
29007,1,1995-01-01,2,9,13.0,4,9,3,0.0,0.0,40.0,0,2798,27980,4,5,17,7,0,1,25,0.0,0.0
8769,0,1998-12-31,2,15,10.0,4,0,3,0.0,0.0,15.0,0,34566,31968,17,5,36,5,0,1,21,0.0,0.0
37527,1,1996-12-31,2,11,9.0,2,6,0,0.0,0.0,40.0,0,12845,36607,4,5,34,7,0,3,23,0.0,0.0
4113,0,1965-01-08,2,11,9.0,0,9,4,0.0,0.0,40.0,0,43308,13960,17,5,34,7,0,3,55,0.188,0.0
30272,1,1993-01-01,2,11,9.0,4,2,1,0.0,0.0,40.0,0,36430,32588,4,7,35,5,0,2,27,0.002,0.0
1946,0,1978-01-05,2,15,10.0,0,12,1,0.0,0.0,40.0,0,42635,40582,6,5,17,7,0,1,42,0.006,0.0
15405,0,1988-01-03,2,8,11.0,4,3,1,0.0,0.0,35.0,0,5537,5004,17,7,34,7,0,3,32,0.066,0.0
30424,1,1996-12-31,2,4,3.0,2,7,0,0.0,0.0,35.0,0,33844,2943,13,7,17,7,0,1,23,0.018,0.0
11940,0,1992-01-02,0,9,13.0,4,9,3,0.0,0.0,40.0,0,12806,31692,13,7,17,7,0,1,28,0.024,0.0
32516,1,1983-01-04,2,8,11.0,0,12,3,0.0,0.0,40.0,0,30527,18805,4,7,34,7,0,3,37,0.006,0.0
5290,0,1998-12-31,2,15,10.0,4,8,3,0.0,0.0,40.0,0,16753,38767,6,5,7,7,0,1,21,0.0,0.0
41759,0,1998-12-31,2,15,10.0,4,7,3,0.0,0.0,30.0,0,168,40372,14,7,19,5,0,1,21,0.0,0.0
24810,0,2001-12-30,2,11,9.0,4,11,3,0.0,0.0,22.0,0,12917,8014,1,5,34,7,0,3,18,0.0,0.0
35515,1,1997-12-31,2,15,10.0,4,5,3,0.0,0.0,35.0,0,28170,22371,4,5,17,7,0,1,22,0.0,0.0
9601,1,1990-01-02,2,11,9.0,2,7,0,0.0,0.0,25.0,0,31299,35929,17,7,34,7,0,3,30,0.054,0.0
24472,1,1993-01-01,2,2,8.0,4,6,3,0.0,0.0,50.0,0,30956,39020,6,5,7,7,0,1,27,0.006,0.0
19519,0,1981-01-04,2,15,10.0,2,7,5,0.0,0.0,15.0,0,19581,14432,14,7,34,7,0,3,39,0.276,0.0
23718,0,1996-12-31,2,11,9.0,4,0,3,0.0,0.0,40.0,0,9987,331,4,7,34,7,0,3,23,0.0,0.0
21248,0,1996-01-01,2,15,10.0,4,6,3,0.0,0.0,42.0,0,17242,40862,4,5,17,7,0,1,24,0.0,0.0
4848,1,1983-01-04,2,11,9.0,4,7,1,0.0,0.0,40.0,0,30186,20623,17,7,34,7,0,3,37,0.0,0.0
6359,1,1987-01-03,2,11,9.0,2,7,0,0.0,0.0,40.0,0,29127,27645,4,7,34,7,0,3,33,0.09633333333333333,0.0
6228,1,1978-01-05,2,15,10.0,0,6,1,0.0,1590.0,40.0,0,24449,2812,4,7,34,7,0,3,42,0.01,0.0
37152,1,1988-01-03,2,8,11.0,2,2,0,0.0,0.0,40.0,0,18278,12400,17,7,34,7,0,3,32,0.172,0.0
34,0,1970-01-07,2,8,11.0,5,9,4,0.0,0.0,40.0,0,30230,17931,5,3,35,7,0,2,50,0.004,0.0
40962,1,1953-01-11,2,11,9.0,2,10,0,0.0,0.0,24.0,0,30017,3403,14,7,34,7,0,3,67,0.114,0.0
17115,1,1992-01-02,2,8,11.0,4,7,2,0.0,0.0,40.0,0,4301,10961,9,7,34,7,0,3,28,0.008,0.0
11876,1,1999-12-31,4,0,6.0,4,6,3,0.0,0.0,40.0,0,25062,31030,4,7,9,5,0,1,20,0.0,0.0
12185,1,1962-01-09,2,11,9.0,2,2,0,0.0,0.0,25.0,0,26631,2404,17,7,18,5,0,1,58,0.046,0.0
34673,1,1996-12-31,2,7,12.0,4,0,1,0.0,0.0,40.0,0,9366,19898,4,5,0,5,0,1,23,0.002,0.0
4590,0,1999-12-31,2,15,10.0,4,9,3,0.0,0.0,48.0,0,32647,24769,5,7,34,7,0,3,20,0.0,0.0
1970,0,1995-01-01,2,8,11.0,4,0,3,0.0,0.0,60.0,0,34359,41460,17,4,33,5,0,1,25,0.022,0.0
40572,1,1990-01-02,1,7,12.0,4,10,1,0.0,0.0,40.0,0,8592,37733,4,5,17,7,0,1,30,0.002,0.0
3045,1,1972-01-07,0,9,13.0,0,3,1,0.0,0.0,45.0,0,28586,2552,6,7,34,7,0,3,48,0.16,0.0
21231,1,1966-01-08,2,8,11.0,2,13,0,0.0,0.0,20.0,0,41537,25847,4,7,34,7,0,3,54,0.072,0.0
27886,0,1967-01-08,2,15,10.0,5,0,1,0.0,0.0,40.0,0,35120,33845,14,7,34,7,0,3,53,0.062,0.0
13510,0,1990-01-02,2,15,10.0,0,0,1,0.0,0.0,35.0,0,11548,8982,4,7,34,7,0,3,30,0.02,0.0
31180,1,1968-01-08,2,11,9.0,2,5,0,0.0,0.0,40.0,0,35788,5219,4,7,34,7,0,3,52,0.018666666666666665,0.0
31098,1,2001-12-30,2,1,7.0,4,5,3,0.0,0.0,12.0,0,20698,42877,4,5,34,7,0,3,18,0.0,0.0
42822,0,1986-01-03,5,2,8.0,4,0,1,0.0,0.0,40.0,0,10321,9182,17,7,34,7,0,3,34,0.016,0.0
5807,1,1969-01-07,2,11,9.0,4,7,1,0.0,0.0,40.0,0,4738,4468,14,7,34,7,0,3,51,0.024,0.0
32106,0,1972-01-07,2,6,5.0,2,6,2,0.0,0.0,45.0,0,8895,26340,4,5,34,7,0,3,48,0.022,0.0
29278,1,1991-01-02,4,11,9.0,2,2,0,0.0,0.0,40.0,0,35542,5742,17,7,34,7,0,3,29,0.12130476190476189,0.0
1233,1,1979-01-05,2,11,9.0,2,2,0,0.0,0.0,40.0,0,15972,5231,17,5,33,5,0,1,41,0.046,0.0
22277,1,1988-01-03,2,14,15.0,4,9,1,0.0,0.0,60.0,0,18106,14309,4,5,34,7,0,3,32,0.156,0.0
12037,1,1968-01-08,4,15,10.0,2,11,0,0.0,0.0,45.0,0,22133,10448,4,7,34,7,0,3,52,0.208,0.0
8274,1,1984-01-04,2,11,9.0,2,11,0,0.0,0.0,60.0,0,6934,4870,4,5,34,7,0,3,36,0.09896666666666666,0.0
17228,1,1991-01-02,2,11,9.0,4,10,2,0.0,0.0,40.0,0,1363,8259,1,5,34,7,0,3,29,0.002,0.0
33528,0,1978-01-05,1,11,9.0,6,13,4,0.0,0.0,40.0,0,14975,37221,17,5,34,7,0,3,42,0.008,0.0
19241,1,1986-01-03,2,1,7.0,4,6,3,0.0,0.0,45.0,0,21469,17626,17,7,34,7,0,3,34,0.014,0.0
36595,1,1996-01-01,2,15,10.0,4,11,3,0.0,0.0,35.0,0,8261,15380,13,7,17,7,0,1,24,0.0,0.0
19205,0,1997-12-31,2,8,11.0,4,0,3,0.0,0.0,30.0,0,17104,25582,4,7,2,5,0,1,22,0.0,0.0
20420,0,1986-01-03,2,0,6.0,5,7,4,0.0,0.0,36.0,0,36256,34734,5,6,34,7,0,3,34,0.002,0.0
36810,0,1977-01-05,5,11,9.0,0,12,1,0.0,0.0,40.0,0,31008,16865,4,5,34,7,0,3,43,0.012,0.0
14784,1,1996-12-31,2,11,9.0,4,13,3,0.0,0.0,40.0,0,7296,15138,4,7,7,5,0,1,23,0.0,0.0
3540,1,1994-01-01,2,11,9.0,2,2,0,0.0,0.0,40.0,0,19139,7139,4,5,34,7,0,3,26,0.008,0.0
41779,1,1999-12-31,2,11,9.0,4,6,3,0.0,0.0,40.0,0,12580,34448,4,7,34,7,0,3,20,0.0,0.0
36703,0,1967-01-08,2,4,3.0,2,7,2,0.0,0.0,24.0,0,19864,41256,17,5,14,5,0,1,53,0.004,0.0
33046,0,1973-01-06,2,11,9.0,4,0,4,0.0,0.0,40.0,0,42265,32765,6,5,17,7,0,1,47,0.0,0.0
17343,1,1995-01-01,2,15,10.0,4,0,4,0.0,0.0,40.0,0,28281,13264,14,7,34,7,0,3,25,0.004,0.0
38316,1,1988-01-03,2,9,13.0,4,0,1,0.0,0.0,40.0,0,16347,33595,4,5,17,7,0,1,32,0.012,0.0
6999,1,1973-01-06,2,11,9.0,2,7,0,0.0,0.0,40.0,0,34134,35685,4,7,34,7,0,3,47,0.02646666666666667,0.0
25000,1,1952-01-12,5,9,13.0,2,3,0,0.0,0.0,20.0,0,13689,9992,6,7,34,7,0,3,68,0.204,0.0
18419,1,1996-01-01,1,1,7.0,4,7,1,0.0,0.0,45.0,0,25161,4729,4,5,17,7,0,1,24,0.006,0.0
9607,1,1977-01-05,0,8,11.0,0,2,1,0.0,0.0,40.0,0,8109,6419,4,7,34,7,0,3,43,0.024,0.0
21315,1,1981-01-04,0,11,9.0,2,2,0,0.0,0.0,40.0,0,43316,31741,4,7,34,7,0,3,39,0.26934224664224665,0.0
20081,1,1996-12-31,2,11,9.0,2,11,0,0.0,0.0,40.0,0,23999,20498,15,6,2,5,0,1,23,0.144,0.0
4746,0,1981-01-04,2,15,10.0,0,3,4,0.0,625.0,40.0,0,933,30754,17,7,35,5,0,2,39,0.046,0.0
34443,1,1984-01-04,2,9,13.0,2,9,0,0.0,0.0,40.0,0,41768,8431,4,7,35,5,0,2,36,0.21746190476190477,0.0
4702,1,1988-01-03,2,11,9.0,2,0,0,0.0,0.0,40.0,0,30617,25302,0,7,28,5,0,3,32,0.022533333333333336,0.0
3744,1,1994-01-01,2,11,9.0,0,2,1,0.0,0.0,40.0,0,36158,37267,4,7,34,7,0,3,26,0.0,0.0
37766,1,1997-12-31,0,15,10.0,2,11,0,0.0,1902.0,37.0,0,4278,23,4,5,34,7,0,3,22,0.238,0.0
16329,0,1992-01-02,2,11,9.0,0,13,4,0.0,0.0,20.0,0,40518,7400,4,5,2,5,2,1,28,0.0,0.0
7835,0,1994-01-01,2,9,13.0,4,0,3,0.0,0.0,40.0,0,19663,42163,4,5,17,7,0,1,26,0.005,0.0
17240,1,1976-01-06,2,11,9.0,2,2,0,0.0,0.0,40.0,0,21980,41906,14,7,34,7,0,3,44,0.9447857142857143,1.0
9625,1,1987-01-03,4,15,10.0,4,4,1,0.0,0.0,70.0,0,28321,28324,17,0,7,7,0,1,33,0.024,0.0
11851,1,1999-12-31,2,8,11.0,4,7,1,0.0,0.0,30.0,0,34489,15889,4,5,17,7,0,1,20,0.0,0.0
25820,0,1970-01-07,2,1,7.0,0,7,1,0.0,0.0,40.0,0,10683,4484,17,7,34,7,0,3,50,0.034,0.0
35290,1,2000-12-30,2,15,10.0,4,0,1,0.0,0.0,40.0,0,26084,10725,4,7,34,7,0,3,19,0.0,0.0
20194,1,1985-01-03,2,11,9.0,4,11,1,0.0,0.0,25.0,0,27100,40948,4,7,34,7,0,3,35,0.01,0.0
24926,0,1968-01-08,5,9,13.0,6,3,4,0.0,0.0,55.0,0,23897,39445,6,5,17,7,0,1,52,0.07,0.0
32670,1,1986-01-03,2,15,10.0,2,12,0,0.0,1485.0,40.0,0,6537,41442,14,7,34,7,0,3,34,0.28,0.0
8071,1,1991-01-02,2,11,9.0,2,2,0,0.0,0.0,40.0,0,35012,29476,4,5,17,7,0,1,29,0.0,0.0
28943,1,1969-01-07,2,11,9.0,6,13,4,0.0,0.0,40.0,0,19888,35611,4,7,34,7,0,3,51,0.022,0.0
36850,1,1987-01-03,1,15,10.0,2,10,0,0.0,0.0,40.0,0,24518,34232,13,5,17,7,0,1,33,0.134,0.0
36464,1,1989-01-02,2,11,9.0,2,13,0,0.0,0.0,38.0,0,8147,27109,4,5,7,5,0,1,31,0.0585,0.0
4767,0,1998-12-31,2,15,10.0,4,7,3,0.0,0.0,30.0,0,21902,593,17,5,18,5,0,1,21,0.0,0.0
3881,1,1981-01-04,5,15,10.0,2,10,0,0.0,0.0,70.0,0,9488,16186,17,7,34,7,0,3,39,0.476,0.0
34468,1,2001-12-30,2,1,7.0,4,5,3,0.0,1602.0,40.0,0,29105,4540,14,7,34,7,0,3,18,0.006,0.0
12739,1,1991-01-02,1,8,11.0,0,10,4,0.0,0.0,56.0,0,2683,7532,4,7,35,5,0,2,29,0.032,0.0
13545,1,1990-01-02,2,1,7.0,2,5,0,0.0,0.0,50.0,0,38458,30107,17,7,34,7,0,3,30,0.058,0.0
19209,0,1988-01-03,1,9,13.0,0,0,4,0.0,0.0,46.0,0,24923,6829,4,7,34,7,0,3,32,0.036,0.0
24852,1,1993-01-01,2,8,11.0,2,2,0,0.0,0.0,40.0,0,12811,39927,5,3,34,7,0,3,27,0.0705,0.0
12340,1,1946-01-13,4,14,15.0,0,9,2,0.0,0.0,40.0,0,8062,3508,13,7,17,7,0,1,74,0.118,0.0
42869,0,1987-01-03,2,11,9.0,0,0,1,0.0,0.0,40.0,0,42654,25868,6,7,34,7,0,3,33,0.01,0.0
23270,1,1932-01-17,4,14,15.0,2,9,0,0.0,0.0,40.0,0,24412,25441,9,7,34,7,0,3,88,0.55,1.0
26076,0,1998-12-31,2,11,9.0,4,0,3,0.0,0.0,40.0,0,17731,30183,6,5,17,7,0,1,21,0.0,0.0
8074,1,1996-01-01,2,11,9.0,4,11,3,0.0,0.0,35.0,0,32634,3580,4,7,1,5,0,1,24,0.0,0.0
6306,1,1973-01-06,2,9,13.0,4,3,1,0.0,0.0,50.0,0,29549,8494,17,0,34,7,0,3,47,0.1832,0.0
24523,1,1991-01-02,2,9,13.0,4,9,1,0.0,0.0,40.0,0,4991,6353,6,7,17,7,0,1,29,0.012,0.0
12373,1,1980-01-05,2,11,9.0,0,13,1,0.0,0.0,40.0,0,34964,41405,4,7,7,7,0,1,40,0.006,0.0
27442,0,1977-01-05,2,11,9.0,5,5,4,0.0,0.0,45.0,0,5411,12388,4,7,34,7,0,3,43,0.002,0.0
40442,0,1975-01-06,2,11,9.0,6,11,4,0.0,0.0,45.0,0,34073,20459,17,7,34,7,0,3,45,0.03,0.0
40865,0,1980-01-05,2,15,10.0,0,7,1,0.0,0.0,48.0,0,30756,34372,17,7,34,7,0,3,40,0.042,0.0
43817,0,1969-01-07,2,11,9.0,0,0,1,0.0,0.0,43.0,0,32427,20037,17,7,17,7,0,1,51,0.03,0.0
861,0,1961-01-09,0,15,10.0,4,3,3,0.0,0.0,40.0,0,31344,24373,4,7,28,5,0,3,59,0.002,0.0
10784,1,1955-01-11,2,11,9.0,2,2,0,0.0,0.0,30.0,0,15815,40346,4,5,17,7,0,1,65,0.082,0.0
12441,0,1982-01-04,2,9,13.0,2,3,5,0.0,0.0,40.0,0,32180,38413,6,7,17,7,0,1,38,0.276,0.0
25594,0,1996-01-01,5,9,13.0,4,0,1,0.0,0.0,65.0,0,15529,17046,4,7,34,7,0,3,24,0.02,0.0
38665,1,1970-01-07,2,11,9.0,2,4,0,0.0,0.0,35.0,0,29565,1952,4,7,34,7,0,3,50,0.036,0.0
18010,1,1983-01-04,2,9,13.0,0,2,1,0.0,0.0,35.0,0,11121,22467,9,6,1,5,0,1,37,0.028,0.0
20284,1,1987-01-03,2,15,10.0,2,2,0,0.0,0.0,40.0,0,14760,321,17,7,34,7,0,3,33,0.11263333333333334,0.0
8110,1,1982-01-04,2,8,11.0,2,2,0,0.0,0.0,40.0,0,20091,21667,4,7,34,7,0,3,38,0.058727272727272725,0.0
34486,1,1959-01-10,1,11,9.0,2,10,0,0.0,0.0,40.0,0,42385,2952,4,5,1,7,0,1,61,0.156,0.0
30676,0,1981-01-04,5,11,9.0,2,0,5,0.0,0.0,40.0,0,28568,10751,17,7,1,5,0,1,39,0.19,0.0
24254,1,1983-01-04,2,0,6.0,0,2,1,0.0,0.0,40.0,0,30061,4165,4,7,34,7,0,3,37,0.006,0.0
34251,0,1955-01-11,2,15,10.0,6,0,1,0.0,0.0,40.0,0,361,23980,6,7,34,7,0,3,65,0.0,0.0
42447,1,1984-01-04,2,11,9.0,2,6,0,0.0,0.0,45.0,0,37385,39001,14,7,34,7,0,3,36,0.199,0.0
11451,1,1983-01-04,2,15,10.0,5,0,3,0.0,0.0,62.0,0,20414,22922,4,7,34,7,0,3,37,0.044,0.0
26736,0,1948-01-13,2,11,9.0,2,3,5,0.0,0.0,50.0,0,23098,9186,4,7,34,7,0,3,72,0.146,0.0
41141,1,1965-01-08,2,15,10.0,2,11,0,0.0,0.0,50.0,0,35442,34341,1,5,18,5,0,1,55,0.072,0.0
12897,1,1970-01-07,2,11,9.0,0,11,1,0.0,0.0,60.0,0,28657,37121,4,5,34,7,0,3,50,0.062,0.0
7547,0,1989-01-02,2,15,10.0,0,2,4,0.0,0.0,20.0,0,10448,9490,14,7,17,7,0,1,31,0.016,0.0
26103,1,1940-01-15,2,10,16.0,2,9,0,0.0,0.0,30.0,0,16494,14674,4,7,34,7,0,3,80,0.222,0.0
19354,1,1975-01-06,3,11,9.0,2,11,0,0.0,0.0,40.0,0,2691,36852,4,5,17,7,0,1,45,0.194,0.0
35428,1,1999-12-31,2,15,10.0,4,7,3,0.0,0.0,16.0,0,1407,15667,4,5,17,7,0,1,20,0.0,0.0
10241,0,1993-01-01,2,15,10.0,4,0,1,0.0,0.0,15.0,0,9129,40840,17,7,34,7,0,3,27,0.004,0.0
2928,1,1996-01-01,2,9,13.0,4,3,3,0.0,0.0,45.0,0,38601,31812,6,5,17,7,0,1,24,0.002,0.0
27717,0,1963-01-09,2,11,9.0,0,0,1,0.0,0.0,45.0,0,43481,8598,13,5,34,7,0,3,57,0.026,0.0
26305,1,1970-01-07,2,11,9.0,2,2,0,0.0,0.0,50.0,0,18513,28565,4,5,17,7,0,1,50,0.15653333333333333,0.0
29882,0,1996-12-31,2,9,13.0,4,3,3,0.0,0.0,40.0,0,38391,1509,4,5,17,5,0,1,23,0.006,0.0
36643,1,1986-01-03,2,11,9.0,4,2,3,0.0,0.0,40.0,0,844,6592,17,5,18,5,0,1,34,0.022,0.0
41070,1,1992-01-02,2,15,10.0,4,2,1,0.0,0.0,30.0,0,12412,8930,4,7,34,7,0,3,28,0.0,0.0
27423,1,1987-01-03,2,0,6.0,2,2,0,0.0,0.0,40.0,0,20112,33081,6,5,17,7,0,1,33,0.02,0.0
3836,1,1986-01-03,2,8,11.0,2,2,0,0.0,0.0,53.0,0,18154,4554,17,5,34,7,0,3,34,0.146,0.0
38935,1,1999-12-31,2,11,9.0,4,5,3,0.0,0.0,40.0,0,40166,33238,4,5,17,7,0,1,20,0.0,0.0
5486,1,1986-01-03,2,1,7.0,2,2,0,0.0,0.0,40.0,0,41613,2869,14,7,34,7,0,3,34,0.024,0.0
9954,1,1994-01-01,2,9,13.0,4,7,2,0.0,0.0,15.0,0,39610,37137,9,7,17,7,0,1,26,0.0,0.0
19583,1,1996-01-01,2,11,9.0,4,0,2,0.0,0.0,40.0,0,2026,8954,4,5,34,7,0,3,24,0.0,0.0
24092,1,1993-01-01,1,9,13.0,4,9,3,0.0,0.0,35.0,0,38570,19913,14,7,17,7,0,1,27,0.01,0.0
